url,Prices,Model_Name
https://www.trocafone.com/vender/ipad/4-wi-fi-4g/219-ipad-4-wi-fi-4g-128gb-preto,403,iPad 4 Wi-Fi + 4G 128GB Preto
https://www.trocafone.com/vender/ipad/air-2-wifi/298-ipad-air-2-wi-fi-64gb-prateado,621,iPad Air 2 Wi-Fi 64GB Prateado
https://www.trocafone.com/vender/ipad/air-2-wifi/939-ipad-air-2-wi-fi-32gb-cinza-espacial,533,iPad Air 2 Wi-Fi 32GB Cinza Espacial
https://www.trocafone.com/vender/ipad/air-2-wifi/938-ipad-air-2-wi-fi-32gb-dourado,533,iPad Air 2 Wi-Fi 32GB Dourado
https://www.trocafone.com/vender/ipad/air-2-wifi/297-ipad-air-2-wi-fi-16gb-prateado,500,iPad Air 2 Wi-Fi 16GB Prateado
https://www.trocafone.com/vender/ipad/air-2-wifi/303-ipad-air-2-wi-fi-16gb-dourado,500,iPad Air 2 Wi-Fi 16GB Dourado
https://www.trocafone.com/vender/ipad/air-2-wifi/309-ipad-air-2-wi-fi-16gb-cinza-espacial,500,iPad Air 2 Wi-Fi 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/air-2-wifi/299-ipad-air-2-wi-fi-128gb-prateado,722,iPad Air 2 Wi-Fi 128GB Prateado
https://www.trocafone.com/vender/ipad/air-2-wifi/305-ipad-air-2-wi-fi-128gb-dourado,722,iPad Air 2 Wi-Fi 128GB Dourado
https://www.trocafone.com/vender/ipad/ipad-air-2-4g/314-ipad-air-2-wi-fi-4g-64gb-cinza-espacial,742,iPad Air 2 Wi-Fi + 4G 64GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-air-2-4g/300-ipad-air-2-wi-fi-4g-16gb-prateado,661,iPad Air 2 Wi-Fi + 4G 16GB Prateado
https://www.trocafone.com/vender/ipad/ipad-air-2-4g/306-ipad-air-2-wi-fi-4g-16gb-dourado,661,iPad Air 2 Wi-Fi + 4G 16GB Dourado
https://www.trocafone.com/vender/ipad/air-2-wifi/311-ipad-air-2-wi-fi-128gb-cinza-espacial,722,iPad Air 2 Wi-Fi 128GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-air-2-4g/313-ipad-air-2-wi-fi-4g-16gb-cinza-espacial,661,iPad Air 2 Wi-Fi + 4G 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-air-2-4g/312-ipad-air-2-wi-fi-4g-128gb-prateado,843,iPad Air 2 Wi-Fi + 4G 128GB Prateado
https://www.trocafone.com/vender/ipad/ipad-air-2-4g/308-ipad-air-2-wi-fi-4g-128gb-dourado,843,iPad Air 2 Wi-Fi + 4G 128GB Dourado
https://www.trocafone.com/vender/ipad/ipad-air-2-4g/315-ipad-air-2-wi-fi-4g-128gb-cinza-espacial,843,iPad Air 2 Wi-Fi + 4G 128GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi/317-ipad-air-wi-fi-32gb-prateado,436,iPad Air Wi-Fi 32GB Prateado
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi/319-ipad-air-wi-fi-32gb-cinza-espacial,436,iPad Air Wi-Fi 32GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi/316-ipad-air-wi-fi-16gb-prateado,398,iPad Air Wi-Fi 16GB Prateado
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi-4g/901-ipad-air-wi-fi-4g-64gb-prateado,687,iPad Air Wi-Fi + 4G 64GB Prateado
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi-4g/900-ipad-air-wi-fi-4g-64gb-cinza-espacial,687,iPad Air Wi-Fi + 4G 64GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi-4g/321-ipad-air-wi-fi-4g-32gb-prateado,571,iPad Air Wi-Fi + 4G 32GB Prateado
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi-4g/324-ipad-air-wi-fi-4g-32gb-cinza-espacial,571,iPad Air Wi-Fi + 4G 32GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi-4g/320-ipad-air-wi-fi-4g-16gb-prateado,475,iPad Air Wi-Fi + 4G 16GB Prateado
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi-4g/322-ipad-air-wi-fi-4g-16gb-cinza-espacial,475,iPad Air Wi-Fi + 4G 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-2-wi-fi/344-ipad-mini-2-wi-fi-32gb-prateado,289,iPad Mini 2 Wi-Fi 32GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-2-wi-fi/346-ipad-mini-2-wi-fi-32gb-cinza-espacial,289,iPad Mini 2 Wi-Fi 32GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-2-wi-fi/343-ipad-mini-2-wi-fi-16gb-prateado,260,iPad Mini 2 Wi-Fi 16GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-2-wi-fi/345-ipad-mini-2-wi-fi-16gb-cinza-espacial,260,iPad Mini 2 Wi-Fi 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi/326-ipad-mini-3-wi-fi-64gb-prateado,480,Ipad Mini 3 Wi-Fi 64GB Prateado
https://www.trocafone.com/vender/ipad/ipad-air-wi-fi/318-ipad-air-wi-fi-16gb-cinza-espacial,398,iPad Air Wi-Fi 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi/329-ipad-mini-3-wi-fi-64gb-dourado,480,Ipad Mini 3 Wi-Fi 64GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi/332-ipad-mini-3-wi-fi-64gb-cinza-espacial,480,Ipad Mini 3 Wi-Fi 64GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi/325-ipad-mini-3-wi-fi-16gb-prateado,419,Ipad Mini 3 Wi-Fi 16GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi/328-ipad-mini-3-wi-fi-16gb-dourado,419,Ipad Mini 3 Wi-Fi 16GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi/327-ipad-mini-3-wi-fi-128gb-prateado,601,Ipad Mini 3 Wi-Fi 128GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi/331-ipad-mini-3-wi-fi-16gb-cinza-espacial,419,Ipad Mini 3 Wi-Fi 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-2-wi-fi-4g/348-ipad-mini-2-wi-fi-4g-32gb-prateado,332,iPad Mini 2 Wi-Fi + 4G 32GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-2-wi-fi-4g/350-ipad-mini-2-wi-fi-4g-32gb-cinza-espacial,332,iPad Mini 2 Wi-Fi + 4G 32GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-2-wi-fi-4g/349-ipad-mini-2-wi-fi-4g-16gb-prateado,310,iPad Mini 2 Wi-Fi + 4G 16GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi/333-ipad-mini-3-wi-fi-128gb-cinza-espacial,601,Ipad Mini 3 Wi-Fi 128GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-2-wi-fi-4g/347-ipad-mini-2-wi-fi-4g-16gb-cinza-espacial,310,iPad Mini 2 Wi-Fi + 4G 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/800-ipad-mini-4-wi-fi-4g-64gb-prateado,802,iPad Mini 4 Wi-Fi + 4G 64GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/801-ipad-mini-4-wi-fi-4g-64gb-dourado,802,iPad Mini 4 Wi-Fi + 4G 64GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/799-ipad-mini-4-wi-fi-4g-64gb-cinza-espacial,802,iPad Mini 4 Wi-Fi + 4G 64GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/797-ipad-mini-4-wi-fi-4g-32gb-prateado,731,iPad Mini 4 Wi-Fi + 4G 32GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/796-ipad-mini-4-wi-fi-4g-32gb-cinza-espacial,731,iPad Mini 4 Wi-Fi + 4G 32GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/794-ipad-mini-4-wi-fi-4g-16gb-prateado,695,iPad Mini 4 Wi-Fi + 4G 16GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/782-ipad-mini-4-wi-fi-16gb-cinza-espacial,463,iPad Mini 4 Wi-Fi 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/791-ipad-mini-4-wi-fi-128gb-prateado,713,iPad Mini 4 Wi-Fi 128GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/798-ipad-mini-4-wi-fi-4g-32gb-dourado,731,iPad Mini 4 Wi-Fi + 4G 32GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/803-ipad-mini-4-wi-fi-4g-128gb-prateado,812,iPad Mini 4 Wi-Fi + 4G 128GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/792-ipad-mini-4-wi-fi-128gb-dourado,713,iPad Mini 4 Wi-Fi 128GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/802-ipad-mini-4-wi-fi-4g-128gb-cinza-espacial,812,iPad Mini 4 Wi-Fi + 4G 128GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/795-ipad-mini-4-wi-fi-4g-16gb-dourado,695,iPad Mini 4 Wi-Fi + 4G 16GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/793-ipad-mini-4-wi-fi-4g-16gb-cinza-espacial,695,iPad Mini 4 Wi-Fi + 4G 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi-4g/804-ipad-mini-4-wi-fi-4g-128gb-dourado,812,iPad Mini 4 Wi-Fi + 4G 128GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-3-wi-fi/330-ipad-mini-3-wi-fi-128gb-dourado,601,Ipad Mini 3 Wi-Fi 128GB Dourado
https://www.trocafone.com/vender/ipad/ipad-mini-4-wifi/790-ipad-mini-4-wi-fi-128gb-cinza-espacial,713,iPad Mini 4 Wi-Fi 128GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi/864-ipad-mini-wi-fi-32gb-cinza-espacial,232,iPad Mini Wi-Fi 32GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi/352-ipad-mini-wi-fi-16gb-cinza-espacial,215,iPad Mini Wi-Fi 16GB Cinza Espacial
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi/865-ipad-mini-wi-fi-32gb-prateado,232,iPad Mini Wi-Fi 32GB Prateado
https://www.trocafone.com/vender/ipad/ipad-mini-wi-fi/351-ipad-mini-wi-fi-16gb-prateado,215,iPad Mini Wi-Fi 16GB Prateado
https://www.trocafone.com/vender/motorola/moto-g5/888-motorola-moto-g5-ouro,220,Motorola Moto G5 Ouro
https://www.trocafone.com/vender/motorola/moto-maxx-2a-geracao/228-motorola-moto-maxx-64gb,180,Motorola Moto Maxx 64GB
https://www.trocafone.com/vender/motorola/moto-g4-play-dtv/741-motorola-moto-g4-play-dtv-cabernet,137,Motorola Moto G4 Play DTV Cabernet
https://www.trocafone.com/vender/motorola/moto-g5/889-motorola-moto-g5-platinum,220,Motorola Moto G5 Platinum
https://www.trocafone.com/vender/motorola/moto-g4-plus/736-motorola-moto-g4-plus-bambu,172,Motorola Moto G4 Plus Bambu
https://www.trocafone.com/vender/motorola/moto-g4-play-dtv/740-motorola-moto-g4-play-dtv-preto,137,Motorola Moto G4 Play DTV Preto
https://www.trocafone.com/vender/motorola/moto-g4-play-dtv/739-motorola-moto-g4-play-dtv-dourado,137,Motorola Moto G4 Play DTV Dourado
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/535-motorola-moto-g3-16gb-4g-dual-branco,121,Motorola Moto G3 16GB 4G Dual Branco
https://www.trocafone.com/vender/motorola/moto-g5-plus/892-motorola-moto-g5-plus-azul-safira,247,Motorola Moto G5 Plus Azul Safira
https://www.trocafone.com/vender/motorola/moto-g4-dtv/743-motorola-moto-g4-dtv-preto,157,Motorola Moto G4 DTV Preto
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/596-motorola-moto-g3-16gb-4g-dual-hdtv-branco,126,Motorola Moto G3 16GB 4G Dual HDTV Branco
https://www.trocafone.com/vender/motorola/moto-g-2a-geracao/70-motorola-moto-g2-3g-dual-16gb,48,Motorola Moto G2 3G Dual 16GB
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/761-motorola-moto-g3-16gb-4g-dual-hdtv-preto-verde,126,Motorola Moto G3 16GB 4G Dual HDTV Preto Verde
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/411-motorola-moto-g3-16gb-4g-dual-hdtv-preto-pink,126,Motorola Moto G3 16GB 4G Dual HDTV Preto Pink
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/410-motorola-moto-g3-16gb-4g-dual-hdtv-preto-cabernet,126,Motorola Moto G3 16GB 4G Dual HDTV Preto Cabernet
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/409-motorola-moto-g3-16gb-4g-dual-hdtv-preto-azul-navy,126,Motorola Moto G3 16GB 4G Dual HDTV Preto Azul Navy
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/408-motorola-moto-g3-16gb-4g-dual-hdtv-preto-azul,126,Motorola Moto G3 16GB 4G Dual HDTV Preto Azul
https://www.trocafone.com/vender/samsung/tablet-galaxy-tag-s-105-wifi-4g/282-samsung-galaxy-tab-s-105-wi-fi-4g-branco,446,Samsung Galaxy Tab S 10.5 Wi-Fi + 4G Branco
https://www.trocafone.com/vender/samsung/tablet-galaxy-tab-s-84-wifi-4g/278-samsung-galaxy-tab-s-84-wi-fi-4g-dourado,373,Samsung Galaxy Tab S 8.4 Wi-Fi + 4G Dourado
https://www.trocafone.com/vender/samsung/galaxy-tab-e-96-wifi/823-samsung-galaxy-tab-e-96-wi-fi-branco,154,Samsung Galaxy Tab E 9.6 Wi-Fi Branco
https://www.trocafone.com/vender/samsung/tablet-galaxy-tag-s-105-wifi-4g/283-samsung-galaxy-tab-s-105-wi-fi-4g-dourado,446,Samsung Galaxy Tab S 10.5 Wi-Fi + 4G Dourado
https://www.trocafone.com/vender/samsung/galaxy-tab-e-96-wifi-3g/825-samsung-galaxy-tab-e-96-wi-fi-3g-branco,191,Samsung Galaxy Tab E 9.6 Wi-Fi + 3G Branco
https://www.trocafone.com/vender/samsung/tablet-galaxy-tab-s-84-wifi/281-samsung-galaxy-tab-s-84-wi-fi-dourado,302,Samsung Galaxy Tab S 8.4 Wi-Fi Dourado
https://www.trocafone.com/vender/samsung/tablet-galaxy-tab-pro-101-wifi/275-samsung-galaxy-tab-pro-101-wi-fi-branco,305,Samsung Galaxy Tab Pro 10.1 Wi-Fi Branco
https://www.trocafone.com/vender/samsung/tablet-galaxy-tab-s-84-wifi/280-samsung-galaxy-tab-s-84-wi-fi-branco,302,Samsung Galaxy Tab S 8.4 Wi-Fi Branco
https://www.trocafone.com/vender/samsung/galaxy-tab-e-96-wifi/824-samsung-galaxy-tab-e-96-wi-fi-preto,154,Samsung Galaxy Tab E 9.6 Wi-Fi Preto
https://www.trocafone.com/vender/samsung/galaxy-tab-e-96-wifi-3g/826-samsung-galaxy-tab-e-96-wi-fi-3g-preto,191,Samsung Galaxy Tab E 9.6 Wi-Fi + 3G Preto
https://www.trocafone.com/vender/samsung/tablet-galaxy-tag-s-105-wifi/284-samsung-galaxy-tab-s-105-wi-fi-branco,394,Samsung Galaxy Tab S 10.5 Wi-Fi Branco
https://www.trocafone.com/vender/samsung/tablet-galaxy-tab-pro-101-wifi/276-samsung-galaxy-tab-pro-101-wi-fi-preto,305,Samsung Galaxy Tab Pro 10.1 Wi-Fi Preto
https://www.trocafone.com/vender/samsung/galaxy-tab-s2-8-wifi-4g/828-samsung-galaxy-tab-s2-8-wi-fi-4g-preto,377,Samsung Galaxy Tab S2 8 Wi-Fi + 4G Preto
https://www.trocafone.com/vender/samsung/galaxy-tab-s2-97-wifi-4g/830-samsung-galaxy-tab-s2-97-wi-fi-4g-preto,567,Samsung Galaxy Tab S2 9.7 Wi-Fi + 4G Preto
https://www.trocafone.com/vender/motorola/moto-e-2a-geracao-4g-dual/394-motorola-moto-e2-8gb-4g-dual-preto,91,Motorola Moto E2 8GB 4G Dual Preto
https://www.trocafone.com/vender/motorola/moto-e-2a-geracao-4g-dual/621-motorola-moto-e2-8gb-4g-dual-branco,91,Motorola Moto E2 8GB 4G Dual Branco
https://www.trocafone.com/vender/samsung/tablet-galaxy-tag-s-105-wifi/285-samsung-galaxy-tab-s-105-wi-fi-dourado,394,Samsung Galaxy Tab S 10.5 Wi-Fi Dourado
https://www.trocafone.com/vender/motorola/moto-e-2a-geracao-4g-dual/391-motorola-moto-e2-16gb-4g-dual-preto,95,Motorola Moto E2 16GB 4G Dual Preto
https://www.trocafone.com/vender/motorola/moto-e-2a-geracao/620-motorola-moto-e2-8gb-4g-dtv-preto,111,Motorola Moto E2 8GB 4G DTV Preto
https://www.trocafone.com/vender/motorola/moto-e-2a-geracao/619-motorola-moto-e2-8gb-4g-dtv-branco,111,Motorola Moto E2 8GB 4G DTV Branco
https://www.trocafone.com/vender/motorola/moto-e-2a-geracao/389-motorola-moto-e2-16gb-4g-dtv-preto,111,Motorola Moto E2 16GB 4G DTV Preto
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/590-motorola-moto-g3-16gb-4g-dual-hdtv-preto,126,Motorola Moto G3 16GB 4G Dual HDTV Preto
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/760-motorola-moto-g3-16gb-4g-dual-hdtv-branco-verde,126,Motorola Moto G3 16GB 4G Dual HDTV Branco Verde
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/407-motorola-moto-g3-16gb-4g-dual-hdtv-branco-pink,126,Motorola Moto G3 16GB 4G Dual HDTV Branco Pink
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/406-motorola-moto-g3-16gb-4g-dual-hdtv-branco-cabernet,126,Motorola Moto G3 16GB 4G Dual HDTV Branco Cabernet
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/404-motorola-moto-g3-16gb-4g-dual-hdtv-branco-azul-navy,126,Motorola Moto G3 16GB 4G Dual HDTV Branco Azul Navy
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao-hdtv/402-motorola-moto-g3-16gb-4g-dual-hdtv-branco-azul,126,Motorola Moto G3 16GB 4G Dual HDTV Branco Azul
https://www.trocafone.com/vender/samsung/tablet-galaxy-tab-s-84-wifi-4g/277-samsung-galaxy-tab-s-84-wi-fi-4g-branco,373,Samsung Galaxy Tab S 8.4 Wi-Fi + 4G Branco
https://www.trocafone.com/vender/motorola/moto-g-2a-geracao/101-motorola-moto-g2-3g-dual-8gb,48,Motorola Moto G2 3G Dual 8GB
https://www.trocafone.com/vender/samsung/galaxy-tab-s2-8-wifi-4g/827-samsung-galaxy-tab-s2-8-wi-fi-4g-branco,377,Samsung Galaxy Tab S2 8 Wi-Fi + 4G Branco
https://www.trocafone.com/vender/samsung/galaxy-tab-s2-97-wifi-4g/829-samsung-galaxy-tab-s2-97-wi-fi-4g-branco,567,Samsung Galaxy Tab S2 9.7 Wi-Fi + 4G Branco
https://www.trocafone.com/vender/motorola/moto-e-2a-geracao-4g-dual/390-motorola-moto-e2-16gb-4g-dual-branco,95,Motorola Moto E2 16GB 4G Dual Branco
https://www.trocafone.com/vender/motorola/moto-e-2a-geracao/388-motorola-moto-e2-16gb-4g-dtv-branco,111,Motorola Moto E2 16GB 4G DTV Branco
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/653-motorola-moto-g3-8gb-4g-dual-preto,108,Motorola Moto G3 8GB 4G Dual Preto
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/814-motorola-moto-g3-8gb-4g-dual-branco,108,Motorola Moto G3 8GB 4G Dual Branco
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/759-motorola-moto-g3-16gb-4g-dual-preto-vermelho,121,Motorola Moto G3 16GB 4G Dual Preto Vermelho
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/537-motorola-moto-g3-16gb-4g-dual-preto-verde,121,Motorola Moto G3 16GB 4G Dual Preto Verde
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/415-motorola-moto-g3-16gb-4g-dual-preto-pink,121,Motorola Moto G3 16GB 4G Dual Preto Pink
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/414-motorola-moto-g3-16gb-4g-dual-preto-cabernet,121,Motorola Moto G3 16GB 4G Dual Preto Cabernet
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/413-motorola-moto-g3-16gb-4g-dual-preto-azul-navy,121,Motorola Moto G3 16GB 4G Dual Preto Azul Navy
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/412-motorola-moto-g3-16gb-4g-dual-preto-azul,121,Motorola Moto G3 16GB 4G Dual Preto Azul
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/536-motorola-moto-g3-16gb-4g-dual-preto,121,Motorola Moto G3 16GB 4G Dual Preto
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/758-motorola-moto-g3-16gb-4g-dual-branco-vermelho,121,Motorola Moto G3 16GB 4G Dual Branco Vermelho
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/401-motorola-moto-g3-16gb-4g-dual-branco-pink,121,Motorola Moto G3 16GB 4G Dual Branco Pink
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/400-motorola-moto-g3-16gb-4g-dual-branco-cabernet,121,Motorola Moto G3 16GB 4G Dual Branco Cabernet
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/399-motorola-moto-g3-16gb-4g-dual-branco-azul-navy,121,Motorola Moto G3 16GB 4G Dual Branco Azul Navy
https://www.trocafone.com/vender/motorola/motorola-moto-g-3a-geracao/398-motorola-moto-g3-16gb-4g-dual-branco-azul,121,Motorola Moto G3 16GB 4G Dual Branco Azul
https://www.trocafone.com/vender/motorola/moto-g5-plus/891-motorola-moto-g5-plus-platinum,247,Motorola Moto G5 Plus Platinum
https://www.trocafone.com/vender/motorola/moto-g5-plus/890-motorola-moto-g5-plus-ouro,247,Motorola Moto G5 Plus Ouro
https://www.trocafone.com/vender/motorola/motorola-moto-g-2a-geracao-4g-dual/397-motorola-moto-g2-4g-dual-16gb,68,Motorola Moto G2 4G Dual 16GB
https://www.trocafone.com/vender/motorola/moto-g4-play/742-motorola-moto-g4-play-preto,138,Motorola Moto G4 Play Preto
https://www.trocafone.com/vender/motorola/moto-g4-plus/738-motorola-moto-g4-plus-preto-vermelho,172,Motorola Moto G4 Plus Preto Vermelho
https://www.trocafone.com/vender/motorola/moto-g4-plus/734-motorola-moto-g4-plus-preto,172,Motorola Moto G4 Plus Preto
https://www.trocafone.com/vender/motorola/moto-g4-plus/737-motorola-moto-g4-plus-branco-vermelho,172,Motorola Moto G4 Plus Branco Vermelho
https://www.trocafone.com/vender/motorola/moto-g4-plus/735-motorola-moto-g4-plus-branco,172,Motorola Moto G4 Plus Branco
https://www.trocafone.com/vender/samsung/galaxy-tab-e-7-wifi-3g/822-samsung-galaxy-tab-e-7-wi-fi-3g-branco,88,Samsung Galaxy Tab E 7 Wi-Fi + 3G Branco
https://www.trocafone.com/vender/samsung/galaxy-tab-a-2016-101-wifi-4g/818-samsung-galaxy-tab-a-2016-101-wi-fi-4g-branco,328,Samsung Galaxy Tab A 2016 10.1 Wi-Fi + 4G Branco
https://www.trocafone.com/vender/samsung/galaxy-tab-a-com-spen-8-wifi-4g/815-samsung-galaxy-tab-a-com-s-pen-8-wi-fi-4g-branco,293,Samsung Galaxy Tab A com S Pen 8 Wi-Fi + 4G Branco
https://www.trocafone.com/vender/samsung/galaxy-tab-a-2016-101-wifi-4g/817-samsung-galaxy-tab-a-2016-101-wi-fi-4g-preto,328,Samsung Galaxy Tab A 2016 10.1 Wi-Fi + 4G Preto
https://www.trocafone.com/vender/samsung/galaxy-tab-a-com-spen-8-wifi-4g/816-samsung-galaxy-tab-a-com-s-pen-8-wi-fi-4g-cinza,293,Samsung Galaxy Tab A com S Pen 8 Wi-Fi + 4G Cinza
https://www.trocafone.com/vender/samsung/galaxy-tab-e-7-wifi/819-samsung-galaxy-tab-e-7-wi-fi-preto,49,Samsung Galaxy Tab E 7 Wi-Fi Preto
https://www.trocafone.com/vender/samsung/galaxy-s6-flat/263-samsung-galaxy-s6-flat-branco,285,Samsung Galaxy S6 Flat Branco
https://www.trocafone.com/vender/samsung/galaxy-s7/600-samsung-galaxy-s7-32gb-dourado,418,Samsung Galaxy S7 32GB Dourado
https://www.trocafone.com/vender/samsung/galaxy-s7-edge/831-samsung-galaxy-s7-edge-128gb-black-piano,467,Samsung Galaxy S7 Edge 128GB Black Piano
https://www.trocafone.com/vender/samsung/galaxy-s5-new-edition-duos/478-samsung-galaxy-s5-new-edition-duos-dourado,192,Samsung Galaxy S5 New Edition Duos Dourado
https://www.trocafone.com/vender/samsung/galaxy-s6-edge/257-samsung-galaxy-s6-edge-32gb-branco,362,Samsung Galaxy S6 Edge 32GB Branco
https://www.trocafone.com/vender/samsung/galaxy-s5/125-samsung-galaxy-s5-azul,127,Samsung Galaxy S5 Azul
https://www.trocafone.com/vender/samsung/galaxy-s5-new-edition-duos/476-samsung-galaxy-s5-new-edition-duos-preto,192,Samsung Galaxy S5 New Edition Duos Preto
https://www.trocafone.com/vender/samsung/galaxy-s5-new-edition-duos/477-samsung-galaxy-s5-new-edition-duos-prata,192,Samsung Galaxy S5 New Edition Duos Prata
https://www.trocafone.com/vender/samsung/galaxy-s5-duos/127-samsung-galaxy-s5-duos-azul,140,Samsung Galaxy S5 Duos Azul
https://www.trocafone.com/vender/samsung/galaxy-s6-edge/571-samsung-galaxy-s6-edge-64gb-verde,425,Samsung Galaxy S6 Edge 64GB Verde
https://www.trocafone.com/vender/samsung/galaxy-s4-i9505/753-samsung-galaxy-s4-i9505-azul,48,Samsung Galaxy S4 i9505 Azul
https://www.trocafone.com/vender/samsung/galaxy-s4-i9515/55-samsung-galaxy-s4-i9515-branco,48,Samsung Galaxy S4 i9515 Branco
https://www.trocafone.com/vender/samsung/galaxy-s5/52-samsung-galaxy-s5-preto,127,Samsung Galaxy S5 Preto
https://www.trocafone.com/vender/samsung/galaxy-s3-slim-duos/883-samsung-galaxy-s3-slim-duos-branco,30,Samsung Galaxy S3 Slim Duos Branco
https://www.trocafone.com/vender/samsung/galaxy-s3-i9300/107-samsung-galaxy-s3-i9300-azul,30,Samsung Galaxy S3 I9300 Azul
https://www.trocafone.com/vender/samsung/galaxy-s4-i9505/672-samsung-galaxy-s4-i9505-vermelho,48,Samsung Galaxy S4 i9505 Vermelho
https://www.trocafone.com/vender/samsung/galaxy-s4-i9505/114-samsung-galaxy-s4-i9505-preto,48,Samsung Galaxy S4 i9505 Preto
